meter_id,substation_id,region,daily_kw,date
M-00052,SS-E-008,EAST,17.02,2026-01-15
M-00047,SS-E-017,EAST,472.03,2026-01-18
M-01673,SS-S-001,SOUTH,20.19,2026-01-30
M-01304,SS-N-013,NORTH,570.23,2026-01-13
M-01837,SS-N-021,NORTH,59.88,2026-01-30
M-01486,SS-W-001,WEST,13.81,2026-01-22
M-01513,SS-S-015,SOUTH,21.76,2026-01-22
M-00181,SS-N-008,NORTH,20.95,2026-01-26
M-01838,SS-W-017,WEST,12.35,2026-01-11
M-00052,SS-E-008,EAST,18.99,2026-01-20
M-00123,SS-S-012,SOUTH,72.64,2026-01-07
M-00199,SS-N-011,NORTH,23.68,2026-01-03
M-00771,SS-W-029,WEST,14.41,2026-01-23
M-01891,SS-W-003,WEST,85.6,2026-01-23
M-01692,SS-W-003,WEST,380.27,2026-01-18
M-00187,SS-N-025,NORTH,338.06,2026-01-21
M-00123,SS-S-012,SOUTH,78.58,2026-01-15
M-00307,SS-N-003,NORTH,96.16,2026-01-07
M-01578,SS-N-022,NORTH,19.67,2026-01-26
M-01378,SS-E-028,EAST,15.82,2026-01-22
M-00861,SS-N-028,NORTH,20.02,2026-01-26
M-00187,SS-N-025,NORTH,427.3,2026-01-12
M-00859,SS-W-030,WEST,22.49,2026-01-19
M-00047,SS-E-017,EAST,492.36,2026-01-19
M-00779,SS-W-027,WEST,17.08,2026-01-22
M-00013,SS-E-024,EAST,585.66,2026-01-14
M-00187,SS-N-025,NORTH,539.01,2026-01-08
M-01814,SS-S-007,SOUTH,72.97,2026-01-28
M-01260,SS-N-016,NORTH,14.27,2026-01-11
M-00123,SS-S-012,SOUTH,101.41,2026-01-27
M-00826,SS-S-021,SOUTH,18.96,2026-01-22
M-00055,SS-S-016,SOUTH,19.19,2026-01-26
M-00111,SS-E-009,EAST,22.33,2026-01-30
M-00814,SS-W-023,WEST,10.58,2026-01-09
M-01150,SS-N-008,NORTH,91.14,2026-01-19
M-01742,SS-N-027,NORTH,17.7,2026-01-11
M-01881,SS-W-023,WEST,89.11,2026-01-19
M-01544,SS-W-002,WEST,422.99,2026-01-28
M-00408,SS-S-028,SOUTH,17.82,2026-01-28
M-01967,SS-W-003,WEST,320.25,2026-01-16
M-01973,SS-E-028,EAST,15.86,2026-01-03
M-00099,SS-N-020,NORTH,22.39,2026-01-16
M-01955,SS-N-001,NORTH,82.82,2026-01-19
M-00030,SS-E-016,EAST,11.93,2026-01-04
M-00082,SS-N-001,NORTH,17.29,2026-01-21
M-00895,SS-N-008,NORTH,22.01,2026-01-06
M-00198,SS-S-006,SOUTH,368.75,2026-01-13
M-01492,SS-E-010,EAST,105.42,2026-01-11
M-01246,SS-S-024,SOUTH,21.68,2026-01-01
M-00198,SS-S-006,SOUTH,454.63,2026-01-26
M-01784,SS-W-022,WEST,17.02,2026-01-07
M-01689,SS-W-005,WEST,95.63,2026-01-27
M-01980,SS-N-007,NORTH,84.27,2026-01-29
M-00187,SS-N-025,NORTH,444.05,2026-01-22
M-01835,SS-W-028,WEST,17.54,2026-01-25
M-00008,SS-E-001,EAST,355.57,2026-01-18
M-00055,SS-S-016,SOUTH,22.11,2026-01-21
M-01700,SS-E-023,EAST,10.8,2026-01-13
M-01938,SS-S-004,SOUTH,55.3,2026-01-19
M-00123,SS-S-012,SOUTH,84.1,2026-01-19
M-00875,SS-W-022,WEST,16.35,2026-01-02
M-00047,SS-E-017,EAST,529.84,2026-01-27
M-00817,SS-W-012,WEST,18.3,2026-01-29
M-00008,SS-E-001,EAST,345.07,2026-01-26
M-00198,SS-S-006,SOUTH,388.68,2026-01-29
M-00055,SS-S-016,SOUTH,17.54,2026-01-21
M-00137,SS-E-013,EAST,86.89,2026-01-20
M-01275,SS-E-007,EAST,16.43,2026-01-20
M-00123,SS-S-012,SOUTH,74.16,2026-01-20
M-01955,SS-N-001,NORTH,87.45,2026-01-17
M-00941,SS-W-024,WEST,18.09,2026-01-17
M-00723,SS-N-006,NORTH,13.21,2026-01-02
M-01707,SS-W-008,WEST,13.62,2026-01-12
M-00682,SS-W-010,WEST,92.58,2026-01-30
M-01051,SS-N-018,NORTH,60.8,2026-01-21
M-00123,SS-S-012,SOUTH,81.97,2026-01-24
M-00181,SS-N-008,NORTH,16.53,2026-01-05
M-00404,SS-S-027,SOUTH,74.75,2026-01-16
M-01627,SS-N-017,NORTH,66.1,2026-01-21
M-01922,SS-W-013,WEST,77.33,2026-01-22
M-00625,SS-N-022,NORTH,18.24,2026-01-02
M-00187,SS-N-025,NORTH,457.84,2026-01-08
M-00504,SS-W-017,WEST,12.17,2026-01-30
M-00428,SS-S-027,SOUTH,16.84,2026-01-31
M-01516,SS-E-006,EAST,10.07,2026-01-31
M-00052,SS-E-008,EAST,22.28,2026-01-12
M-00031,SS-W-021,WEST,409.94,2026-01-23
M-00283,SS-W-020,WEST,17.36,2026-01-30
M-01991,SS-N-016,NORTH,70.49,2026-01-01
M-01965,SS-E-029,EAST,14.54,2026-01-24
M-00765,SS-E-024,EAST,621.17,2026-01-05
M-00875,SS-W-022,WEST,20.83,2026-01-18
M-00805,SS-S-009,SOUTH,17.85,2026-01-10
M-00227,SS-W-027,WEST,20.56,2026-01-08
M-00026,SS-S-027,SOUTH,95.89,2026-01-31
M-01070,SS-N-017,NORTH,18.79,2026-01-27
M-01627,SS-N-017,NORTH,85.88,2026-01-17
M-00187,SS-N-025,NORTH,404.67,2026-01-22
M-01143,SS-E-006,EAST,15.68,2026-01-09
M-00199,SS-N-011,NORTH,19.26,2026-01-30
M-00031,SS-W-021,WEST,347.53,2026-01-22
M-00224,SS-W-014,WEST,94.99,2026-01-22
M-01383,SS-W-027,WEST,19.89,2026-01-12
M-00198,SS-S-006,SOUTH,455.28,2026-01-10
M-01837,SS-N-021,NORTH,98.39,2026-01-19
M-01575,SS-W-020,WEST,433.07,2026-01-21
M-00030,SS-E-016,EAST,12.5,2026-01-14
M-00842,SS-E-010,EAST,18.05,2026-01-30
M-01259,SS-W-004,WEST,109.79,2026-01-28
M-00030,SS-E-016,EAST,18.22,2026-01-17
M-01431,SS-W-029,WEST,93.8,2026-01-27
M-00055,SS-S-016,SOUTH,19.51,2026-01-15
M-00052,SS-E-008,EAST,18.14,2026-01-06
M-01626,SS-N-014,NORTH,13.06,2026-01-19
M-01520,SS-S-011,SOUTH,83.68,2026-01-19
M-00055,SS-S-016,SOUTH,17.25,2026-01-22
M-00447,SS-E-012,EAST,10.41,2026-01-29
M-00606,SS-N-009,NORTH,14.95,2026-01-26
M-00434,SS-E-018,EAST,354.1,2026-01-31
M-00052,SS-E-008,EAST,18.58,2026-01-10
M-00767,SS-W-003,WEST,16.53,2026-01-31
M-00198,SS-S-006,SOUTH,367.9,2026-01-14
M-00579,SS-E-012,EAST,17.36,2026-01-22
M-00030,SS-E-016,EAST,18.71,2026-01-19
M-00198,SS-S-006,SOUTH,386.65,2026-01-08
M-01403,SS-E-012,EAST,9.92,2026-01-05
M-00030,SS-E-016,EAST,16.27,2026-01-22
M-00030,SS-E-016,EAST,21.49,2026-01-03
M-00008,SS-E-001,EAST,391.61,2026-01-31
M-00008,SS-E-001,EAST,372.56,2026-01-05
M-00030,SS-E-016,EAST,18.36,2026-01-18
M-00198,SS-S-006,SOUTH,462.95,2026-01-25
M-00099,SS-N-020,NORTH,18.82,2026-01-30
M-01127,SS-S-028,SOUTH,13.94,2026-01-27
M-00031,SS-W-021,WEST,410.36,2026-01-29
M-00093,SS-S-002,SOUTH,89.42,2026-01-05
M-01389,SS-W-008,WEST,19.41,2026-01-07
M-01655,SS-S-026,SOUTH,20.63,2026-01-01
M-01977,SS-W-006,WEST,16.39,2026-01-10
M-01843,SS-N-010,NORTH,17.73,2026-01-24
M-00767,SS-W-003,WEST,13.43,2026-01-22
M-00434,SS-E-018,EAST,455.99,2026-01-12
M-00099,SS-N-020,NORTH,14.97,2026-01-20
M-00198,SS-S-006,SOUTH,354.3,2026-01-03
M-00187,SS-N-025,NORTH,438.59,2026-01-08
M-00123,SS-S-012,SOUTH,90.85,2026-01-19
M-01323,SS-W-010,WEST,20.21,2026-01-01
M-00052,SS-E-008,EAST,18.26,2026-01-21
M-00030,SS-E-016,EAST,16.13,2026-01-11
M-01907,SS-E-020,EAST,86.64,2026-01-18
M-00374,SS-E-015,EAST,513.87,2026-01-20
M-00620,SS-S-003,SOUTH,87.74,2026-01-23
M-00928,SS-W-014,WEST,14.3,2026-01-27
M-01176,SS-S-004,SOUTH,51.9,2026-01-30
M-01276,SS-W-017,WEST,22.0,2026-01-10
M-00032,SS-W-005,WEST,20.79,2026-01-31
M-00434,SS-E-018,EAST,504.61,2026-01-12
M-00524,SS-S-002,SOUTH,88.86,2026-01-27
M-00689,SS-W-022,WEST,20.48,2026-01-02
M-01240,SS-E-002,EAST,85.74,2026-01-02
M-00111,SS-E-009,EAST,23.46,2026-01-17
M-00187,SS-N-025,NORTH,399.45,2026-01-09
M-00419,SS-W-004,WEST,15.93,2026-01-30
M-00266,SS-W-020,WEST,18.54,2026-01-02
M-00955,SS-N-004,NORTH,21.18,2026-01-10
M-00055,SS-S-016,SOUTH,19.03,2026-01-21
M-01504,SS-S-008,SOUTH,19.34,2026-01-11
M-00052,SS-E-008,EAST,17.12,2026-01-14
M-01648,SS-S-004,SOUTH,83.12,2026-01-16
M-01768,SS-N-008,NORTH,13.44,2026-01-12
M-00123,SS-S-012,SOUTH,98.71,2026-01-07
M-00062,SS-S-001,SOUTH,102.01,2026-01-23
M-00689,SS-W-022,WEST,11.65,2026-01-29
M-00052,SS-E-008,EAST,13.26,2026-01-17
M-00008,SS-E-001,EAST,323.2,2026-01-01
M-00008,SS-E-001,EAST,360.5,2026-01-24
M-01839,SS-N-019,NORTH,20.71,2026-01-08
M-00030,SS-E-016,EAST,20.34,2026-01-23
M-00111,SS-E-009,EAST,24.34,2026-01-11
M-01939,SS-N-015,NORTH,17.02,2026-01-16
M-00656,SS-W-028,WEST,16.84,2026-01-05
M-01845,SS-N-024,NORTH,22.29,2026-01-26
M-01619,SS-E-012,EAST,88.1,2026-01-17
M-01092,SS-N-001,NORTH,8.13,2026-01-16
M-01188,SS-S-003,SOUTH,18.7,2026-01-31
M-00502,SS-E-003,EAST,13.55,2026-01-27
M-00031,SS-W-021,WEST,466.67,2026-01-02
M-00030,SS-E-016,EAST,14.55,2026-01-31
M-01495,SS-N-018,NORTH,19.76,2026-01-28
M-00099,SS-N-020,NORTH,22.83,2026-01-17
M-00198,SS-S-006,SOUTH,350.14,2026-01-16
M-00015,SS-W-010,WEST,14.09,2026-01-15
M-00401,SS-N-011,NORTH,15.28,2026-01-20
M-00055,SS-S-016,SOUTH,16.97,2026-01-11
M-01930,SS-E-002,EAST,82.74,2026-01-08
M-00031,SS-W-021,WEST,394.99,2026-01-24
M-01437,SS-E-002,EAST,16.64,2026-01-30
M-01847,SS-N-014,NORTH,16.23,2026-01-14
M-00099,SS-N-020,NORTH,22.29,2026-01-21
M-00047,SS-E-017,EAST,417.77,2026-01-07
M-00047,SS-E-017,EAST,607.66,2026-01-03
M-01161,SS-S-011,SOUTH,466.57,2026-01-25
M-00054,SS-N-018,NORTH,13.93,2026-01-16
M-00055,SS-S-016,SOUTH,15.7,2026-01-10
M-00099,SS-N-020,NORTH,13.71,2026-01-08
M-00263,SS-N-014,NORTH,76.23,2026-01-17
M-00825,SS-E-019,EAST,16.84,2026-01-11
M-00200,SS-S-011,SOUTH,17.28,2026-01-23
M-00047,SS-E-017,EAST,439.24,2026-01-08
M-01433,SS-N-001,NORTH,20.47,2026-01-26
M-00852,SS-N-013,NORTH,18.01,2026-01-18
M-00123,SS-S-012,SOUTH,94.12,2026-01-26
M-00789,SS-N-010,NORTH,18.56,2026-01-22
M-00052,SS-E-008,EAST,20.77,2026-01-13
M-00187,SS-N-025,NORTH,314.04,2026-01-22
M-00099,SS-N-020,NORTH,21.98,2026-01-26
M-00322,SS-S-008,SOUTH,8.87,2026-01-07
M-00463,SS-N-010,NORTH,16.86,2026-01-23
M-00835,SS-S-008,SOUTH,344.54,2026-01-04
M-01141,SS-E-026,EAST,15.95,2026-01-11
M-01773,SS-N-015,NORTH,16.7,2026-01-16
M-01748,SS-S-015,SOUTH,15.67,2026-01-26
M-00052,SS-E-008,EAST,18.93,2026-01-14
M-01741,SS-W-015,WEST,11.63,2026-01-05
M-00055,SS-S-016,SOUTH,18.53,2026-01-14
M-00434,SS-E-018,EAST,455.17,2026-01-09
M-01924,SS-W-002,WEST,340.19,2026-01-24
M-01325,SS-E-015,EAST,11.64,2026-01-22
M-01679,SS-E-021,EAST,19.75,2026-01-15
M-00720,SS-E-021,EAST,16.19,2026-01-28
M-01283,SS-S-026,SOUTH,432.35,2026-01-31
M-00404,SS-S-027,SOUTH,84.25,2026-01-07
M-00119,SS-E-005,EAST,58.62,2026-01-21
M-01834,SS-E-027,EAST,18.59,2026-01-07
M-00695,SS-N-017,NORTH,97.06,2026-01-09
M-00434,SS-E-018,EAST,419.51,2026-01-18
M-00255,SS-W-001,WEST,18.96,2026-01-10
M-00488,SS-W-029,WEST,89.24,2026-01-23
M-00052,SS-E-008,EAST,18.91,2026-01-15
M-00047,SS-E-017,EAST,345.86,2026-01-20
M-00434,SS-E-018,EAST,357.86,2026-01-11
M-00435,SS-N-018,NORTH,83.26,2026-01-13
M-00868,SS-S-023,SOUTH,79.34,2026-01-26
M-01688,SS-N-010,NORTH,19.41,2026-01-11
M-00123,SS-S-012,SOUTH,99.07,2026-01-27
M-01632,SS-E-015,EAST,9.38,2026-01-03
M-00099,SS-N-020,NORTH,18.32,2026-01-25
M-00111,SS-E-009,EAST,18.09,2026-01-21
M-00123,SS-S-012,SOUTH,91.89,2026-01-14
M-00489,SS-E-021,EAST,399.43,2026-01-10
M-00198,SS-S-006,SOUTH,542.61,2026-01-10
M-00187,SS-N-025,NORTH,393.7,2026-01-19
M-00031,SS-W-021,WEST,414.41,2026-01-24
M-01589,SS-N-004,NORTH,65.23,2026-01-11
M-00243,SS-E-024,EAST,22.57,2026-01-30
M-00072,SS-N-024,NORTH,20.47,2026-01-27
M-00111,SS-E-009,EAST,18.99,2026-01-01
M-00771,SS-W-029,WEST,18.29,2026-01-08
M-01857,SS-E-026,EAST,78.72,2026-01-15
M-00600,SS-W-012,WEST,14.23,2026-01-16
M-01535,SS-N-028,NORTH,79.34,2026-01-24
M-00158,SS-S-010,SOUTH,109.34,2026-01-17
M-00583,SS-W-026,WEST,17.75,2026-01-01
M-00859,SS-W-030,WEST,18.13,2026-01-08
M-00106,SS-E-004,EAST,12.72,2026-01-30
M-00123,SS-S-012,SOUTH,72.4,2026-01-12
M-00470,SS-N-015,NORTH,15.95,2026-01-25
M-00182,SS-W-023,WEST,72.51,2026-01-29
M-00052,SS-E-008,EAST,20.23,2026-01-05
M-00814,SS-W-023,WEST,13.49,2026-01-07
M-01888,SS-E-029,EAST,369.07,2026-01-25
M-00792,SS-E-029,EAST,22.11,2026-01-26
M-00047,SS-E-017,EAST,415.05,2026-01-01
M-01143,SS-E-006,EAST,13.74,2026-01-11
M-00820,SS-W-011,WEST,86.05,2026-01-16
M-01669,SS-S-024,SOUTH,371.44,2026-01-17
M-00030,SS-E-016,EAST,15.81,2026-01-14
M-00382,SS-W-029,WEST,19.05,2026-01-03
M-00419,SS-W-004,WEST,23.23,2026-01-09
M-01855,SS-E-021,EAST,16.92,2026-01-11
M-00455,SS-S-002,SOUTH,88.13,2026-01-23
M-00123,SS-S-012,SOUTH,82.02,2026-01-16
M-00031,SS-W-021,WEST,392.79,2026-01-12
M-01162,SS-S-028,SOUTH,11.37,2026-01-13
M-00728,SS-E-004,EAST,71.01,2026-01-31
M-00198,SS-S-006,SOUTH,388.1,2026-01-19
M-00198,SS-S-006,SOUTH,371.6,2026-01-10
M-01038,SS-N-026,NORTH,89.36,2026-01-30
M-00123,SS-S-012,SOUTH,86.99,2026-01-29
M-00861,SS-N-028,NORTH,16.59,2026-01-30
M-00198,SS-S-006,SOUTH,337.95,2026-01-20
M-00239,SS-W-001,WEST,22.2,2026-01-10
M-00111,SS-E-009,EAST,21.37,2026-01-23
M-00643,SS-W-018,WEST,438.84,2026-01-30
M-01648,SS-S-004,SOUTH,88.0,2026-01-17
M-01599,SS-E-013,EAST,66.8,2026-01-18
M-00121,SS-E-026,EAST,401.0,2026-01-31
M-00031,SS-W-021,WEST,477.28,2026-01-13
M-01672,SS-S-024,SOUTH,392.82,2026-01-21
M-00198,SS-S-006,SOUTH,358.46,2026-01-16
M-01345,SS-N-026,NORTH,19.76,2026-01-31
M-01777,SS-E-020,EAST,502.9,2026-01-03
M-01278,SS-E-020,EAST,76.68,2026-01-17
M-01598,SS-W-010,WEST,16.58,2026-01-28
M-00579,SS-E-012,EAST,18.73,2026-01-23
M-00350,SS-W-001,WEST,19.37,2026-01-07
M-01470,SS-E-026,EAST,21.58,2026-01-30
M-00835,SS-S-008,SOUTH,426.13,2026-01-16
M-00052,SS-E-008,EAST,18.54,2026-01-15
M-00907,SS-S-018,SOUTH,78.24,2026-01-05
M-00103,SS-E-027,EAST,17.43,2026-01-08
M-00055,SS-S-016,SOUTH,17.04,2026-01-04
M-00123,SS-S-012,SOUTH,94.63,2026-01-07
M-01149,SS-S-027,SOUTH,19.59,2026-01-08
M-00198,SS-S-006,SOUTH,370.58,2026-01-13
M-00030,SS-E-016,EAST,14.92,2026-01-28
M-00974,SS-S-004,SOUTH,11.29,2026-01-14
M-00030,SS-E-016,EAST,16.86,2026-01-18
M-01741,SS-W-015,WEST,12.34,2026-01-14
M-00187,SS-N-025,NORTH,392.85,2026-01-08
M-00123,SS-S-012,SOUTH,77.41,2026-01-06
M-01108,SS-N-006,NORTH,19.04,2026-01-29
M-00246,SS-N-011,NORTH,93.98,2026-01-09
M-00085,SS-W-010,WEST,20.72,2026-01-19
M-01640,SS-E-030,EAST,16.65,2026-01-27
M-00047,SS-E-017,EAST,350.25,2026-01-08
M-00243,SS-E-024,EAST,14.37,2026-01-09
M-00930,SS-S-011,SOUTH,27.85,2026-01-26
M-00048,SS-S-025,SOUTH,15.32,2026-01-07
M-00123,SS-S-012,SOUTH,97.32,2026-01-14
M-00047,SS-E-017,EAST,535.26,2026-01-30
M-00055,SS-S-016,SOUTH,17.06,2026-01-15
M-00198,SS-S-006,SOUTH,341.87,2026-01-22
M-01579,SS-S-018,SOUTH,13.53,2026-01-18
M-00977,SS-N-004,NORTH,17.0,2026-01-13
M-00123,SS-S-012,SOUTH,94.27,2026-01-23
M-00775,SS-N-018,NORTH,16.71,2026-01-21
M-00457,SS-W-015,WEST,16.4,2026-01-19
M-01926,SS-N-017,NORTH,96.07,2026-01-17
M-01923,SS-N-015,NORTH,14.88,2026-01-16
M-01361,SS-N-029,NORTH,375.08,2026-01-28
M-00123,SS-S-012,SOUTH,69.95,2026-01-31
M-00099,SS-N-020,NORTH,17.82,2026-01-28
M-00434,SS-E-018,EAST,428.35,2026-01-08
M-00008,SS-E-001,EAST,481.54,2026-01-26
M-00198,SS-S-006,SOUTH,370.94,2026-01-21
M-00052,SS-E-008,EAST,15.25,2026-01-07
M-00730,SS-W-005,WEST,419.52,2026-01-20
M-00055,SS-S-016,SOUTH,13.03,2026-01-24
M-00052,SS-E-008,EAST,14.47,2026-01-07
M-01637,SS-E-012,EAST,16.8,2026-01-03
M-01720,SS-N-016,NORTH,59.93,2026-01-23
M-00233,SS-E-011,EAST,108.87,2026-01-10
M-00123,SS-S-012,SOUTH,100.98,2026-01-08
M-00092,SS-W-029,WEST,20.35,2026-01-18
M-00955,SS-N-004,NORTH,16.02,2026-01-18
M-00356,SS-W-013,WEST,18.35,2026-01-21
M-01011,SS-E-012,EAST,12.76,2026-01-15
M-00099,SS-N-020,NORTH,18.21,2026-01-02
M-00070,SS-W-014,WEST,16.67,2026-01-05
M-01660,SS-N-013,NORTH,87.54,2026-01-15
M-01322,SS-E-004,EAST,20.29,2026-01-08
M-01586,SS-W-030,WEST,83.99,2026-01-17
M-00055,SS-S-016,SOUTH,24.1,2026-01-24
M-00747,SS-E-021,EAST,95.91,2026-01-17
M-00778,SS-N-015,NORTH,16.46,2026-01-22
M-00179,SS-W-010,WEST,19.21,2026-01-21
M-01707,SS-W-008,WEST,22.35,2026-01-30
M-00031,SS-W-021,WEST,493.78,2026-01-06
M-00008,SS-E-001,EAST,456.18,2026-01-20
M-00047,SS-E-017,EAST,468.43,2026-01-02
M-01078,SS-E-019,EAST,496.58,2026-01-09
M-01960,SS-E-003,EAST,16.84,2026-01-24
M-00111,SS-E-009,EAST,17.02,2026-01-01
M-01504,SS-S-008,SOUTH,16.67,2026-01-13
M-00091,SS-N-008,NORTH,97.15,2026-01-10
M-00861,SS-N-028,NORTH,17.4,2026-01-02
M-01687,SS-W-015,WEST,90.19,2026-01-25
M-00923,SS-W-004,WEST,18.85,2026-01-30
M-00789,SS-N-010,NORTH,15.78,2026-01-14
M-01261,SS-W-028,WEST,16.05,2026-01-17
M-00729,SS-E-021,EAST,18.67,2026-01-02
M-00896,SS-W-007,WEST,100.37,2026-01-06
M-01050,SS-W-013,WEST,19.8,2026-01-10
M-00047,SS-E-017,EAST,453.2,2026-01-24
M-00934,SS-E-002,EAST,22.61,2026-01-20
M-00055,SS-S-016,SOUTH,19.55,2026-01-31
M-00198,SS-S-006,SOUTH,434.94,2026-01-27
M-00055,SS-S-016,SOUTH,21.49,2026-01-13
M-01071,SS-N-028,NORTH,21.95,2026-01-16
M-00501,SS-N-027,NORTH,319.27,2026-01-24
M-00047,SS-E-017,EAST,356.7,2026-01-23
M-01834,SS-E-027,EAST,17.04,2026-01-19
M-01356,SS-E-015,EAST,88.77,2026-01-09
M-01635,SS-N-026,NORTH,14.77,2026-01-16
M-00373,SS-W-010,WEST,11.47,2026-01-20
M-01493,SS-N-030,NORTH,17.36,2026-01-30
M-00052,SS-E-008,EAST,17.35,2026-01-09
M-00008,SS-E-001,EAST,391.38,2026-01-10
M-01581,SS-W-012,WEST,16.71,2026-01-23
M-01277,SS-W-001,WEST,88.8,2026-01-13
M-00434,SS-E-018,EAST,269.71,2026-01-13
M-00835,SS-S-008,SOUTH,421.05,2026-01-14
M-01883,SS-E-013,EAST,17.34,2026-01-27
M-00623,SS-W-003,WEST,375.07,2026-01-09
M-00052,SS-E-008,EAST,20.58,2026-01-30
M-00425,SS-W-023,WEST,16.67,2026-01-19
M-00187,SS-N-025,NORTH,499.58,2026-01-29
M-00198,SS-S-006,SOUTH,491.33,2026-01-03
M-00670,SS-E-003,EAST,67.93,2026-01-31
M-00031,SS-W-021,WEST,350.44,2026-01-03
M-00261,SS-N-026,NORTH,23.73,2026-01-20
M-01511,SS-S-008,SOUTH,100.13,2026-01-28
M-01327,SS-S-029,SOUTH,19.44,2026-01-27
M-00055,SS-S-016,SOUTH,19.55,2026-01-27
M-00031,SS-W-021,WEST,479.53,2026-01-21
M-01149,SS-S-027,SOUTH,18.49,2026-01-09
M-00953,SS-E-019,EAST,12.54,2026-01-15
M-01196,SS-S-011,SOUTH,18.46,2026-01-01
M-00031,SS-W-021,WEST,439.82,2026-01-01
M-00052,SS-E-008,EAST,15.28,2026-01-29
M-00544,SS-S-003,SOUTH,18.35,2026-01-02
M-00031,SS-W-021,WEST,435.34,2026-01-10
M-00008,SS-E-001,EAST,389.15,2026-01-10
M-00062,SS-S-001,SOUTH,91.61,2026-01-26
M-00197,SS-N-014,NORTH,21.26,2026-01-14
M-00893,SS-N-009,NORTH,17.52,2026-01-13
M-01638,SS-N-009,NORTH,94.62,2026-01-13
M-01133,SS-S-015,SOUTH,18.15,2026-01-22
M-00434,SS-E-018,EAST,392.1,2026-01-30
M-01026,SS-N-006,NORTH,106.54,2026-01-01
M-01454,SS-S-009,SOUTH,83.85,2026-01-03
M-00664,SS-W-027,WEST,105.86,2026-01-30
M-00904,SS-W-026,WEST,14.13,2026-01-27
M-00759,SS-W-007,WEST,21.41,2026-01-02
M-01017,SS-N-008,NORTH,21.9,2026-01-04
M-00099,SS-N-020,NORTH,21.35,2026-01-01
M-00111,SS-E-009,EAST,18.45,2026-01-20
M-00434,SS-E-018,EAST,514.31,2026-01-29
M-01975,SS-E-020,EAST,8.99,2026-01-26
M-00099,SS-N-020,NORTH,20.15,2026-01-28
M-00030,SS-E-016,EAST,20.12,2026-01-11
M-00995,SS-E-029,EAST,96.58,2026-01-23
M-01739,SS-N-016,NORTH,17.53,2026-01-02
M-00047,SS-E-017,EAST,463.0,2026-01-28
M-00047,SS-E-017,EAST,431.58,2026-01-19
M-00123,SS-S-012,SOUTH,83.6,2026-01-30
M-00055,SS-S-016,SOUTH,17.56,2026-01-31
M-00528,SS-W-008,WEST,13.9,2026-01-21
M-00558,SS-S-010,SOUTH,86.42,2026-01-10
M-00428,SS-S-027,SOUTH,16.13,2026-01-21
M-00005,SS-N-008,NORTH,16.48,2026-01-02
M-00055,SS-S-016,SOUTH,23.42,2026-01-09
M-00030,SS-E-016,EAST,18.11,2026-01-28
M-01008,SS-W-023,WEST,16.1,2026-01-27
M-00529,SS-E-026,EAST,11.05,2026-01-17
M-00253,SS-S-002,SOUTH,22.83,2026-01-29
M-00001,SS-N-009,NORTH,20.63,2026-01-09
M-00030,SS-E-016,EAST,18.28,2026-01-11
M-01167,SS-E-006,EAST,19.19,2026-01-10
M-01816,SS-E-015,EAST,15.3,2026-01-09
M-00434,SS-E-018,EAST,435.1,2026-01-27
M-00030,SS-E-016,EAST,20.65,2026-01-13
M-00273,SS-E-010,EAST,16.59,2026-01-06
M-00665,SS-W-001,WEST,17.38,2026-01-24
M-01269,SS-W-028,WEST,19.43,2026-01-17
M-01036,SS-E-020,EAST,16.98,2026-01-11
M-00849,SS-W-023,WEST,67.13,2026-01-02
M-00047,SS-E-017,EAST,376.03,2026-01-11
M-01735,SS-S-018,SOUTH,19.35,2026-01-21
M-01991,SS-N-016,NORTH,86.65,2026-01-14
M-00055,SS-S-016,SOUTH,18.06,2026-01-06
M-01752,SS-W-010,WEST,19.63,2026-01-08
M-01739,SS-N-016,NORTH,15.19,2026-01-18
M-01606,SS-S-020,SOUTH,12.01,2026-01-16
M-01605,SS-N-027,NORTH,550.89,2026-01-22
M-00099,SS-N-020,NORTH,18.46,2026-01-19
M-00052,SS-E-008,EAST,17.16,2026-01-01
M-01504,SS-S-008,SOUTH,20.16,2026-01-06
M-00531,SS-E-019,EAST,84.49,2026-01-15
M-00055,SS-S-016,SOUTH,17.81,2026-01-13
M-01240,SS-E-002,EAST,84.51,2026-01-26
M-01029,SS-W-003,WEST,336.6,2026-01-14
M-00773,SS-W-022,WEST,14.62,2026-01-28
M-00452,SS-E-010,EAST,23.49,2026-01-31
M-00099,SS-N-020,NORTH,19.8,2026-01-10
M-00434,SS-E-018,EAST,428.64,2026-01-15
M-01378,SS-E-028,EAST,18.61,2026-01-12
M-00156,SS-E-015,EAST,15.65,2026-01-27
M-01991,SS-N-016,NORTH,69.07,2026-01-04
M-00954,SS-N-011,NORTH,87.43,2026-01-03
M-00052,SS-E-008,EAST,18.19,2026-01-20
M-01844,SS-W-011,WEST,19.18,2026-01-16
M-01756,SS-E-029,EAST,19.12,2026-01-25
M-00123,SS-S-012,SOUTH,103.83,2026-01-15
M-00817,SS-W-012,WEST,15.1,2026-01-15
M-01817,SS-W-001,WEST,13.79,2026-01-14
M-00187,SS-N-025,NORTH,402.66,2026-01-08
M-00046,SS-S-004,SOUTH,18.44,2026-01-16
M-00111,SS-E-009,EAST,14.86,2026-01-30
M-00031,SS-W-021,WEST,345.76,2026-01-04
M-00044,SS-W-024,WEST,16.49,2026-01-05
M-00232,SS-E-007,EAST,16.54,2026-01-11
M-01680,SS-N-011,NORTH,17.91,2026-01-14
